,Date,AQI,Sample_Duration,Pollutant_Type
4050,1999-11-05,41,24 HOUR,88101
4051,1999-11-05,41,24 HOUR,88101
4052,1999-11-08,32,24 HOUR,88101
4053,1999-11-08,32,24 HOUR,88101
4054,1999-11-08,32,24 HOUR,88101
4055,1999-11-08,32,24 HOUR,88101
4056,1999-11-08,32,24 HOUR,88101
4057,1999-11-08,32,24 HOUR,88101
4058,1999-11-11,38,24 HOUR,88101
4059,1999-11-11,38,24 HOUR,88101
4060,1999-11-11,38,24 HOUR,88101
4061,1999-11-11,38,24 HOUR,88101
4062,1999-11-11,38,24 HOUR,88101
4063,1999-11-11,38,24 HOUR,88101
4064,1999-11-14,26,24 HOUR,88101
4065,1999-11-14,26,24 HOUR,88101
4066,1999-11-14,26,24 HOUR,88101
4067,1999-11-14,26,24 HOUR,88101
4068,1999-11-14,26,24 HOUR,88101
4069,1999-11-14,26,24 HOUR,88101
4070,1999-11-17,53,24 HOUR,88101
4071,1999-11-17,53,24 HOUR,88101
4072,1999-11-17,53,24 HOUR,88101
4073,1999-11-17,53,24 HOUR,88101
4074,1999-11-17,53,24 HOUR,88101
4075,1999-11-17,53,24 HOUR,88101
4076,1999-11-20,41,24 HOUR,88101
4077,1999-11-20,41,24 HOUR,88101
4078,1999-11-20,41,24 HOUR,88101
4079,1999-11-20,41,24 HOUR,88101
4080,1999-11-20,41,24 HOUR,88101
4081,1999-11-20,41,24 HOUR,88101
4082,1999-11-23,43,24 HOUR,88101
4083,1999-11-23,43,24 HOUR,88101
4084,1999-11-23,43,24 HOUR,88101
4085,1999-11-23,43,24 HOUR,88101
4086,1999-11-23,43,24 HOUR,88101
4087,1999-11-23,43,24 HOUR,88101
4088,1999-11-26,21,24 HOUR,88101
4089,1999-11-26,21,24 HOUR,88101
4090,1999-11-26,21,24 HOUR,88101
4091,1999-11-26,21,24 HOUR,88101
4092,1999-11-26,21,24 HOUR,88101
4093,1999-11-26,21,24 HOUR,88101
4094,1999-11-29,23,24 HOUR,88101
4095,1999-11-29,23,24 HOUR,88101
4096,1999-11-29,23,24 HOUR,88101
4097,1999-11-29,23,24 HOUR,88101
4098,1999-11-29,23,24 HOUR,88101
4099,1999-11-29,23,24 HOUR,88101
4100,1999-12-02,48,24 HOUR,88101
4101,1999-12-02,48,24 HOUR,88101
4102,1999-12-02,48,24 HOUR,88101
4103,1999-12-02,48,24 HOUR,88101
4104,1999-12-02,48,24 HOUR,88101
4105,1999-12-02,48,24 HOUR,88101
4106,1999-12-05,46,24 HOUR,88101
4107,1999-12-05,46,24 HOUR,88101
4108,1999-12-05,46,24 HOUR,88101
4109,1999-12-05,46,24 HOUR,88101
4110,1999-12-05,46,24 HOUR,88101
4111,1999-12-05,46,24 HOUR,88101
4112,1999-12-08,64,24 HOUR,88101
4113,1999-12-08,64,24 HOUR,88101
4114,1999-12-08,64,24 HOUR,88101
4115,1999-12-08,64,24 HOUR,88101
4116,1999-12-08,64,24 HOUR,88101
4117,1999-12-08,64,24 HOUR,88101
4118,1999-12-11,62,24 HOUR,88101
4119,1999-12-11,62,24 HOUR,88101
4120,1999-12-11,62,24 HOUR,88101
4121,1999-12-11,62,24 HOUR,88101
4122,1999-12-11,62,24 HOUR,88101
4123,1999-12-11,62,24 HOUR,88101
4124,1999-12-23,38,24 HOUR,88101
4125,1999-12-23,38,24 HOUR,88101
4126,1999-12-23,38,24 HOUR,88101
4127,1999-12-23,38,24 HOUR,88101
4128,1999-12-23,38,24 HOUR,88101
4129,1999-12-23,38,24 HOUR,88101
4130,1999-12-26,37,24 HOUR,88101
4131,1999-12-26,37,24 HOUR,88101
4132,1999-12-26,37,24 HOUR,88101
4133,1999-12-26,37,24 HOUR,88101
4134,1999-12-26,37,24 HOUR,88101
4135,1999-12-26,37,24 HOUR,88101
4136,1999-12-29,39,24 HOUR,88101
4137,1999-12-29,39,24 HOUR,88101
4138,1999-12-29,39,24 HOUR,88101
4139,1999-12-29,39,24 HOUR,88101
4140,1999-12-29,39,24 HOUR,88101
4141,1999-12-29,39,24 HOUR,88101
4142,1999-01-01,9,24-HR BLK AVG,81102
4143,1999-01-02,13,24-HR BLK AVG,81102
4144,1999-01-03,9,24-HR BLK AVG,81102
4145,1999-01-04,17,24-HR BLK AVG,81102
4146,1999-01-05,15,24-HR BLK AVG,81102
4147,1999-01-06,19,24-HR BLK AVG,81102
4148,1999-01-07,11,24-HR BLK AVG,81102
4149,1999-01-08,10,24-HR BLK AVG,81102
4150,1999-01-09,11,24-HR BLK AVG,81102
4151,1999-01-10,19,24-HR BLK AVG,81102
4152,1999-01-11,19,24-HR BLK AVG,81102
4153,1999-01-12,24,24-HR BLK AVG,81102
4154,1999-01-13,16,24-HR BLK AVG,81102
4155,1999-01-14,11,24-HR BLK AVG,81102
4156,1999-01-15,15,24-HR BLK AVG,81102
4157,1999-01-16,15,24-HR BLK AVG,81102
4158,1999-01-17,9,24-HR BLK AVG,81102
4159,1999-01-18,11,24-HR BLK AVG,81102
4160,1999-01-19,25,24-HR BLK AVG,81102
4161,1999-01-20,30,24-HR BLK AVG,81102
4162,1999-01-21,21,24-HR BLK AVG,81102
4163,1999-01-22,10,24-HR BLK AVG,81102
4164,1999-01-23,9,24-HR BLK AVG,81102
4165,1999-01-24,10,24-HR BLK AVG,81102
4166,1999-01-25,16,24-HR BLK AVG,81102
4167,1999-01-26,16,24-HR BLK AVG,81102
4168,1999-01-27,18,24-HR BLK AVG,81102
4169,1999-01-28,15,24-HR BLK AVG,81102
4170,1999-01-29,11,24-HR BLK AVG,81102
4171,1999-01-30,6,24-HR BLK AVG,81102
4172,1999-01-31,7,24-HR BLK AVG,81102
4173,1999-02-01,7,24-HR BLK AVG,81102
4174,1999-02-02,1,24-HR BLK AVG,81102
4175,1999-02-03,16,24-HR BLK AVG,81102
4176,1999-02-04,26,24-HR BLK AVG,81102
4177,1999-02-05,19,24-HR BLK AVG,81102
4178,1999-02-06,19,24-HR BLK AVG,81102
4179,1999-02-07,15,24-HR BLK AVG,81102
4180,1999-02-08,20,24-HR BLK AVG,81102
4181,1999-02-09,12,24-HR BLK AVG,81102
4182,1999-02-10,20,24-HR BLK AVG,81102
4183,1999-02-11,15,24-HR BLK AVG,81102
4184,1999-02-12,15,24-HR BLK AVG,81102
4185,1999-02-13,10,24-HR BLK AVG,81102
4186,1999-02-14,15,24-HR BLK AVG,81102
4187,1999-02-15,23,24-HR BLK AVG,81102
4188,1999-02-16,18,24-HR BLK AVG,81102
4189,1999-02-17,13,24-HR BLK AVG,81102
4190,1999-02-18,17,24-HR BLK AVG,81102
4191,1999-02-19,13,24-HR BLK AVG,81102
4192,1999-02-20,14,24-HR BLK AVG,81102
4193,1999-02-21,14,24-HR BLK AVG,81102
4194,1999-02-22,18,24-HR BLK AVG,81102
4195,1999-02-23,11,24-HR BLK AVG,81102
4196,1999-02-24,31,24-HR BLK AVG,81102
4197,1999-02-25,31,24-HR BLK AVG,81102
4198,1999-02-26,25,24-HR BLK AVG,81102
4199,1999-02-27,19,24-HR BLK AVG,81102
4200,1999-02-28,18,24-HR BLK AVG,81102
4201,1999-03-01,33,24-HR BLK AVG,81102
4202,1999-03-02,22,24-HR BLK AVG,81102
4203,1999-03-03,15,24-HR BLK AVG,81102
4204,1999-03-04,41,24-HR BLK AVG,81102
4205,1999-03-05,31,24-HR BLK AVG,81102
4206,1999-03-06,19,24-HR BLK AVG,81102
4207,1999-03-07,15,24-HR BLK AVG,81102
4208,1999-03-08,6,24-HR BLK AVG,81102
4209,1999-03-09,9,24-HR BLK AVG,81102
4210,1999-03-10,14,24-HR BLK AVG,81102
4211,1999-03-11,14,24-HR BLK AVG,81102
4212,1999-03-12,8,24-HR BLK AVG,81102
4213,1999-03-13,7,24-HR BLK AVG,81102
4214,1999-03-14,10,24-HR BLK AVG,81102
4215,1999-03-15,11,24-HR BLK AVG,81102
4216,1999-03-16,14,24-HR BLK AVG,81102
4217,1999-03-17,17,24-HR BLK AVG,81102
4218,1999-03-18,18,24-HR BLK AVG,81102
4219,1999-03-19,16,24-HR BLK AVG,81102
4220,1999-03-20,18,24-HR BLK AVG,81102
4221,1999-03-21,12,24-HR BLK AVG,81102
4222,1999-03-22,14,24-HR BLK AVG,81102
4223,1999-03-23,19,24-HR BLK AVG,81102
4224,1999-03-24,29,24-HR BLK AVG,81102
4225,1999-03-25,23,24-HR BLK AVG,81102
4226,1999-03-26,24,24-HR BLK AVG,81102
4227,1999-03-27,19,24-HR BLK AVG,81102
4228,1999-03-28,14,24-HR BLK AVG,81102
4229,1999-03-29,27,24-HR BLK AVG,81102
4230,1999-03-30,25,24-HR BLK AVG,81102
4231,1999-03-31,14,24-HR BLK AVG,81102
4232,1999-04-01,29,24-HR BLK AVG,81102
4233,1999-04-02,27,24-HR BLK AVG,81102
4234,1999-04-03,15,24-HR BLK AVG,81102
4235,1999-04-04,13,24-HR BLK AVG,81102
4236,1999-04-05,9,24-HR BLK AVG,81102
4237,1999-04-06,14,24-HR BLK AVG,81102
4238,1999-04-07,32,24-HR BLK AVG,81102
4239,1999-04-08,44,24-HR BLK AVG,81102
4240,1999-04-09,20,24-HR BLK AVG,81102
4241,1999-04-10,25,24-HR BLK AVG,81102
4242,1999-04-11,12,24-HR BLK AVG,81102
4243,1999-04-12,41,24-HR BLK AVG,81102
4244,1999-04-13,29,24-HR BLK AVG,81102
4245,1999-04-14,7,24-HR BLK AVG,81102
4246,1999-04-15,8,24-HR BLK AVG,81102
4247,1999-04-16,11,24-HR BLK AVG,81102
4248,1999-04-17,13,24-HR BLK AVG,81102
4249,1999-04-18,14,24-HR BLK AVG,81102
4250,1999-04-19,26,24-HR BLK AVG,81102
4251,1999-04-20,35,24-HR BLK AVG,81102
4252,1999-04-21,32,24-HR BLK AVG,81102
4253,1999-04-22,14,24-HR BLK AVG,81102
4254,1999-04-23,7,24-HR BLK AVG,81102
4255,1999-04-24,17,24-HR BLK AVG,81102
4256,1999-04-25,7,24-HR BLK AVG,81102
4257,1999-04-26,6,24-HR BLK AVG,81102
4258,1999-04-27,8,24-HR BLK AVG,81102
4259,1999-04-28,13,24-HR BLK AVG,81102
4260,1999-04-29,23,24-HR BLK AVG,81102
4261,1999-04-30,25,24-HR BLK AVG,81102
4262,1999-05-01,26,24-HR BLK AVG,81102
4263,1999-05-02,18,24-HR BLK AVG,81102
4264,1999-05-03,19,24-HR BLK AVG,81102
4265,1999-05-04,19,24-HR BLK AVG,81102
4266,1999-05-05,13,24-HR BLK AVG,81102
4267,1999-05-06,19,24-HR BLK AVG,81102
4268,1999-05-07,29,24-HR BLK AVG,81102
4269,1999-05-08,41,24-HR BLK AVG,81102
4270,1999-05-09,45,24-HR BLK AVG,81102
4271,1999-05-10,10,24-HR BLK AVG,81102
4272,1999-05-11,6,24-HR BLK AVG,81102
4273,1999-05-12,12,24-HR BLK AVG,81102
4274,1999-05-13,19,24-HR BLK AVG,81102
4275,1999-05-14,21,24-HR BLK AVG,81102
4276,1999-05-15,34,24-HR BLK AVG,81102
4277,1999-05-16,37,24-HR BLK AVG,81102
4278,1999-05-17,8,24-HR BLK AVG,81102
4279,1999-05-18,13,24-HR BLK AVG,81102
4280,1999-05-19,18,24-HR BLK AVG,81102
4281,1999-05-21,17,24-HR BLK AVG,81102
4282,1999-05-22,18,24-HR BLK AVG,81102
4283,1999-05-23,10,24-HR BLK AVG,81102
4284,1999-05-24,17,24-HR BLK AVG,81102
4285,1999-05-25,17,24-HR BLK AVG,81102
4286,1999-05-26,24,24-HR BLK AVG,81102
4287,1999-05-27,26,24-HR BLK AVG,81102
4288,1999-05-28,31,24-HR BLK AVG,81102
4289,1999-06-01,10,24-HR BLK AVG,81102
4290,1999-06-02,17,24-HR BLK AVG,81102
4291,1999-06-03,18,24-HR BLK AVG,81102
4292,1999-06-04,24,24-HR BLK AVG,81102
4293,1999-06-05,30,24-HR BLK AVG,81102
4294,1999-06-06,30,24-HR BLK AVG,81102
4295,1999-06-07,21,24-HR BLK AVG,81102
4296,1999-06-08,26,24-HR BLK AVG,81102
4297,1999-06-09,21,24-HR BLK AVG,81102
4298,1999-06-10,12,24-HR BLK AVG,81102
4299,1999-06-11,17,24-HR BLK AVG,81102
4300,1999-06-12,10,24-HR BLK AVG,81102
4301,1999-06-13,9,24-HR BLK AVG,81102
4302,1999-06-14,15,24-HR BLK AVG,81102
4303,1999-06-15,19,24-HR BLK AVG,81102
4304,1999-06-16,14,24-HR BLK AVG,81102
4305,1999-06-17,15,24-HR BLK AVG,81102
4306,1999-06-18,19,24-HR BLK AVG,81102
4307,1999-06-19,24,24-HR BLK AVG,81102
4308,1999-06-20,31,24-HR BLK AVG,81102
4309,1999-06-21,21,24-HR BLK AVG,81102
4310,1999-06-22,27,24-HR BLK AVG,81102
4311,1999-06-23,10,24-HR BLK AVG,81102
4312,1999-06-24,11,24-HR BLK AVG,81102
4313,1999-06-25,13,24-HR BLK AVG,81102
4314,1999-06-26,19,24-HR BLK AVG,81102
4315,1999-06-27,24,24-HR BLK AVG,81102
4316,1999-06-28,12,24-HR BLK AVG,81102
4317,1999-06-29,13,24-HR BLK AVG,81102
4318,1999-06-30,18,24-HR BLK AVG,81102
4319,1999-07-01,19,24-HR BLK AVG,81102
4320,1999-07-02,32,24-HR BLK AVG,81102
4321,1999-07-03,33,24-HR BLK AVG,81102
4322,1999-07-04,36,24-HR BLK AVG,81102
4323,1999-07-05,22,24-HR BLK AVG,81102
4324,1999-07-06,25,24-HR BLK AVG,81102
4325,1999-07-07,30,24-HR BLK AVG,81102
4326,1999-07-08,31,24-HR BLK AVG,81102
4327,1999-07-09,20,24-HR BLK AVG,81102
4328,1999-07-10,11,24-HR BLK AVG,81102
4329,1999-07-11,13,24-HR BLK AVG,81102
4330,1999-07-12,20,24-HR BLK AVG,81102
4331,1999-07-13,23,24-HR BLK AVG,81102
4332,1999-07-14,31,24-HR BLK AVG,81102
4333,1999-07-15,49,24-HR BLK AVG,81102
4334,1999-07-16,40,24-HR BLK AVG,81102
4335,1999-07-17,20,24-HR BLK AVG,81102
4336,1999-07-18,17,24-HR BLK AVG,81102
4337,1999-07-19,25,24-HR BLK AVG,81102
4338,1999-07-20,25,24-HR BLK AVG,81102
4339,1999-07-21,23,24-HR BLK AVG,81102
4340,1999-07-22,21,24-HR BLK AVG,81102
4341,1999-07-23,35,24-HR BLK AVG,81102
4342,1999-07-24,44,24-HR BLK AVG,81102
4343,1999-07-25,48,24-HR BLK AVG,81102
4344,1999-07-26,43,24-HR BLK AVG,81102
4345,1999-07-27,30,24-HR BLK AVG,81102
4346,1999-07-28,31,24-HR BLK AVG,81102
4347,1999-07-29,30,24-HR BLK AVG,81102
4348,1999-07-30,39,24-HR BLK AVG,81102
4349,1999-07-31,23,24-HR BLK AVG,81102
4350,1999-08-01,8,24-HR BLK AVG,81102
4351,1999-08-02,18,24-HR BLK AVG,81102
4352,1999-08-03,20,24-HR BLK AVG,81102
4353,1999-08-04,22,24-HR BLK AVG,81102
4354,1999-08-05,22,24-HR BLK AVG,81102
4355,1999-08-06,31,24-HR BLK AVG,81102
4356,1999-08-07,30,24-HR BLK AVG,81102
4357,1999-08-08,15,24-HR BLK AVG,81102
4358,1999-08-09,22,24-HR BLK AVG,81102
4359,1999-08-10,24,24-HR BLK AVG,81102
4360,1999-08-11,29,24-HR BLK AVG,81102
4361,1999-08-12,30,24-HR BLK AVG,81102
4362,1999-08-13,24,24-HR BLK AVG,81102
4363,1999-08-14,17,24-HR BLK AVG,81102
4364,1999-08-15,24,24-HR BLK AVG,81102
4365,1999-08-16,37,24-HR BLK AVG,81102
4366,1999-08-17,33,24-HR BLK AVG,81102
4367,1999-08-18,39,24-HR BLK AVG,81102
4368,1999-08-19,22,24-HR BLK AVG,81102
4369,1999-08-20,26,24-HR BLK AVG,81102
4370,1999-08-21,16,24-HR BLK AVG,81102
4371,1999-08-22,31,24-HR BLK AVG,81102
4372,1999-08-23,29,24-HR BLK AVG,81102
4373,1999-08-24,25,24-HR BLK AVG,81102
4374,1999-08-25,29,24-HR BLK AVG,81102
4375,1999-08-26,27,24-HR BLK AVG,81102
4376,1999-08-27,21,24-HR BLK AVG,81102
4377,1999-08-28,20,24-HR BLK AVG,81102
4378,1999-08-29,29,24-HR BLK AVG,81102
4379,1999-08-30,44,24-HR BLK AVG,81102
4380,1999-08-31,44,24-HR BLK AVG,81102
4381,1999-09-01,35,24-HR BLK AVG,81102
4382,1999-09-02,29,24-HR BLK AVG,81102
4383,1999-09-03,34,24-HR BLK AVG,81102
4384,1999-09-04,21,24-HR BLK AVG,81102
4385,1999-09-05,11,24-HR BLK AVG,81102
4386,1999-09-06,17,24-HR BLK AVG,81102
4387,1999-09-07,16,24-HR BLK AVG,81102
4388,1999-09-08,11,24-HR BLK AVG,81102
4389,1999-09-09,22,24-HR BLK AVG,81102
4390,1999-09-10,13,24-HR BLK AVG,81102
4391,1999-09-11,12,24-HR BLK AVG,81102
4392,1999-09-12,8,24-HR BLK AVG,81102
4393,1999-09-13,14,24-HR BLK AVG,81102
4394,1999-09-14,16,24-HR BLK AVG,81102
4395,1999-09-15,12,24-HR BLK AVG,81102
4396,1999-09-16,18,24-HR BLK AVG,81102
4397,1999-09-17,23,24-HR BLK AVG,81102
4398,1999-09-18,27,24-HR BLK AVG,81102
4399,1999-09-19,23,24-HR BLK AVG,81102
4400,1999-09-20,7,24-HR BLK AVG,81102
4401,1999-09-21,15,24-HR BLK AVG,81102
4402,1999-09-22,13,24-HR BLK AVG,81102
4403,1999-09-23,25,24-HR BLK AVG,81102
4404,1999-09-24,33,24-HR BLK AVG,81102
4405,1999-09-25,18,24-HR BLK AVG,81102
4406,1999-09-26,27,24-HR BLK AVG,81102
4407,1999-09-27,3,24-HR BLK AVG,81102
4408,1999-09-28,7,24-HR BLK AVG,81102
4409,1999-09-29,15,24-HR BLK AVG,81102
4410,1999-09-30,21,24-HR BLK AVG,81102
4411,1999-10-01,25,24-HR BLK AVG,81102
4412,1999-10-02,18,24-HR BLK AVG,81102
4413,1999-10-03,11,24-HR BLK AVG,81102
4414,1999-10-04,15,24-HR BLK AVG,81102
4415,1999-10-05,26,24-HR BLK AVG,81102
4416,1999-10-06,30,24-HR BLK AVG,81102
4417,1999-10-07,32,24-HR BLK AVG,81102
4418,1999-10-08,39,24-HR BLK AVG,81102
4419,1999-10-09,34,24-HR BLK AVG,81102
4420,1999-10-10,24,24-HR BLK AVG,81102
4421,1999-10-11,33,24-HR BLK AVG,81102
4422,1999-10-12,31,24-HR BLK AVG,81102
4423,1999-10-13,32,24-HR BLK AVG,81102
4424,1999-10-14,38,24-HR BLK AVG,81102
4425,1999-10-15,50,24-HR BLK AVG,81102
4426,1999-10-16,34,24-HR BLK AVG,81102
4427,1999-10-17,21,24-HR BLK AVG,81102
4428,1999-10-18,31,24-HR BLK AVG,81102
4429,1999-10-19,28,24-HR BLK AVG,81102
4430,1999-10-20,30,24-HR BLK AVG,81102
4431,1999-10-21,44,24-HR BLK AVG,81102
4432,1999-10-22,36,24-HR BLK AVG,81102
4433,1999-10-23,30,24-HR BLK AVG,81102
4434,1999-10-24,27,24-HR BLK AVG,81102
4435,1999-10-25,41,24-HR BLK AVG,81102
4436,1999-10-26,54,24-HR BLK AVG,81102
4437,1999-10-27,34,24-HR BLK AVG,81102
4438,1999-10-28,52,24-HR BLK AVG,81102
4439,1999-10-29,40,24-HR BLK AVG,81102
4440,1999-10-30,11,24-HR BLK AVG,81102
4441,1999-10-31,25,24-HR BLK AVG,81102
4442,1999-11-01,39,24-HR BLK AVG,81102
4443,1999-11-02,15,24-HR BLK AVG,81102
4444,1999-11-03,26,24-HR BLK AVG,81102
4445,1999-11-04,37,24-HR BLK AVG,81102
4446,1999-11-05,30,24-HR BLK AVG,81102
4447,1999-11-06,34,24-HR BLK AVG,81102
4448,1999-11-07,20,24-HR BLK AVG,81102
4449,1999-11-08,15,24-HR BLK AVG,81102
4450,1999-11-09,25,24-HR BLK AVG,81102
4451,1999-11-10,29,24-HR BLK AVG,81102
4452,1999-11-11,36,24-HR BLK AVG,81102
4453,1999-11-12,44,24-HR BLK AVG,81102
4454,1999-11-13,28,24-HR BLK AVG,81102
4455,1999-11-14,21,24-HR BLK AVG,81102
4456,1999-11-15,32,24-HR BLK AVG,81102
4457,1999-11-16,45,24-HR BLK AVG,81102
4458,1999-11-17,34,24-HR BLK AVG,81102
4459,1999-11-18,53,24-HR BLK AVG,81102
4460,1999-11-19,30,24-HR BLK AVG,81102
4461,1999-11-20,30,24-HR BLK AVG,81102
4462,1999-11-21,31,24-HR BLK AVG,81102
4463,1999-11-22,19,24-HR BLK AVG,81102
4464,1999-11-23,8,24-HR BLK AVG,81102
4465,1999-11-24,17,24-HR BLK AVG,81102
4466,1999-11-25,12,24-HR BLK AVG,81102
4467,1999-11-26,9,24-HR BLK AVG,81102
4468,1999-11-27,15,24-HR BLK AVG,81102
4469,1999-11-28,10,24-HR BLK AVG,81102
4470,1999-11-29,14,24-HR BLK AVG,81102
4471,1999-11-30,19,24-HR BLK AVG,81102
4472,1999-12-01,27,24-HR BLK AVG,81102
4473,1999-12-02,18,24-HR BLK AVG,81102
4474,1999-12-03,17,24-HR BLK AVG,81102
4475,1999-12-04,6,24-HR BLK AVG,81102
4476,1999-12-05,6,24-HR BLK AVG,81102
4477,1999-12-06,6,24-HR BLK AVG,81102
4478,1999-12-07,11,24-HR BLK AVG,81102
4479,1999-12-08,17,24-HR BLK AVG,81102
4480,1999-12-09,9,24-HR BLK AVG,81102
4481,1999-12-10,10,24-HR BLK AVG,81102
4482,1999-12-11,12,24-HR BLK AVG,81102
4483,1999-12-12,10,24-HR BLK AVG,81102
4484,1999-12-13,15,24-HR BLK AVG,81102
4485,1999-12-14,8,24-HR BLK AVG,81102
4486,1999-12-15,18,24-HR BLK AVG,81102
4487,1999-12-16,19,24-HR BLK AVG,81102
4488,1999-12-17,18,24-HR BLK AVG,81102
4489,1999-12-18,10,24-HR BLK AVG,81102
4490,1999-12-19,11,24-HR BLK AVG,81102
4491,1999-12-20,9,24-HR BLK AVG,81102
4492,1999-12-21,9,24-HR BLK AVG,81102
4493,1999-12-22,9,24-HR BLK AVG,81102
4494,1999-12-23,10,24-HR BLK AVG,81102
4495,1999-12-24,11,24-HR BLK AVG,81102
4496,1999-12-25,9,24-HR BLK AVG,81102
4497,1999-12-26,10,24-HR BLK AVG,81102
4498,1999-12-27,13,24-HR BLK AVG,81102
4499,1999-12-28,19,24-HR BLK AVG,81102
4500,1999-12-29,19,24-HR BLK AVG,81102
4501,1999-12-30,20,24-HR BLK AVG,81102
4502,1999-12-31,22,24-HR BLK AVG,81102
4503,1999-01-27,58,24 HOUR,88101
4504,1999-01-27,58,24 HOUR,88101
4505,1999-01-27,58,24 HOUR,88101
4506,1999-01-27,58,24 HOUR,88101
4507,1999-01-27,58,24 HOUR,88101
4508,1999-01-27,58,24 HOUR,88101
4509,1999-01-30,45,24 HOUR,88101
4510,1999-01-30,45,24 HOUR,88101
4511,1999-01-30,45,24 HOUR,88101
4512,1999-01-30,45,24 HOUR,88101
4513,1999-01-30,45,24 HOUR,88101
4514,1999-01-30,45,24 HOUR,88101
4515,1999-02-02,19,24 HOUR,88101
4516,1999-02-02,19,24 HOUR,88101
4517,1999-02-02,19,24 HOUR,88101
4518,1999-02-02,19,24 HOUR,88101
4519,1999-02-02,19,24 HOUR,88101
4520,1999-02-02,19,24 HOUR,88101
4521,1999-02-05,59,24 HOUR,88101
4522,1999-02-05,59,24 HOUR,88101
4523,1999-02-05,59,24 HOUR,88101
4524,1999-02-05,59,24 HOUR,88101
4525,1999-02-05,59,24 HOUR,88101
4526,1999-02-05,59,24 HOUR,88101
4527,1999-02-11,34,24 HOUR,88101
4528,1999-02-11,34,24 HOUR,88101
4529,1999-02-11,34,24 HOUR,88101
4530,1999-02-11,34,24 HOUR,88101
4531,1999-02-11,34,24 HOUR,88101
4532,1999-02-11,34,24 HOUR,88101
4533,1999-02-14,24,24 HOUR,88101
4534,1999-02-14,24,24 HOUR,88101
4535,1999-02-14,24,24 HOUR,88101
4536,1999-02-14,24,24 HOUR,88101
4537,1999-02-14,24,24 HOUR,88101
4538,1999-02-14,24,24 HOUR,88101
4539,1999-02-17,48,24 HOUR,88101
4540,1999-02-17,48,24 HOUR,88101
4541,1999-02-17,48,24 HOUR,88101
4542,1999-02-17,48,24 HOUR,88101
4543,1999-02-17,48,24 HOUR,88101
4544,1999-02-17,48,24 HOUR,88101
4545,1999-02-20,71,24 HOUR,88101
4546,1999-02-20,71,24 HOUR,88101
4547,1999-02-20,71,24 HOUR,88101
4548,1999-02-20,71,24 HOUR,88101
4549,1999-02-20,71,24 HOUR,88101
4550,1999-02-20,71,24 HOUR,88101
4551,1999-02-23,40,24 HOUR,88101
4552,1999-02-23,40,24 HOUR,88101
4553,1999-02-23,40,24 HOUR,88101
4554,1999-02-23,40,24 HOUR,88101
4555,1999-02-23,40,24 HOUR,88101
4556,1999-02-23,40,24 HOUR,88101
4557,1999-02-26,60,24 HOUR,88101
4558,1999-02-26,60,24 HOUR,88101
4559,1999-02-26,60,24 HOUR,88101
4560,1999-02-26,60,24 HOUR,88101
4561,1999-02-26,60,24 HOUR,88101
4562,1999-02-26,60,24 HOUR,88101
4563,1999-03-01,46,24 HOUR,88101
4564,1999-03-01,46,24 HOUR,88101
4565,1999-03-01,46,24 HOUR,88101
4566,1999-03-01,46,24 HOUR,88101
4567,1999-03-01,46,24 HOUR,88101
4568,1999-03-01,46,24 HOUR,88101
4569,1999-03-04,43,24 HOUR,88101
4570,1999-03-04,43,24 HOUR,88101
4571,1999-03-04,43,24 HOUR,88101
4572,1999-03-04,43,24 HOUR,88101
4573,1999-03-04,43,24 HOUR,88101
4574,1999-03-04,43,24 HOUR,88101
4575,1999-03-07,67,24 HOUR,88101
4576,1999-03-07,67,24 HOUR,88101
4577,1999-03-07,67,24 HOUR,88101
4578,1999-03-07,67,24 HOUR,88101
4579,1999-03-07,67,24 HOUR,88101
4580,1999-03-07,67,24 HOUR,88101
4581,1999-03-10,69,24 HOUR,88101
4582,1999-03-10,69,24 HOUR,88101
4583,1999-03-10,69,24 HOUR,88101
4584,1999-03-10,69,24 HOUR,88101
4585,1999-03-10,69,24 HOUR,88101
4586,1999-03-10,69,24 HOUR,88101
4587,1999-03-13,60,24 HOUR,88101
4588,1999-03-13,60,24 HOUR,88101
4589,1999-03-13,60,24 HOUR,88101
4590,1999-03-13,60,24 HOUR,88101
4591,1999-03-13,60,24 HOUR,88101
4592,1999-03-13,60,24 HOUR,88101
4593,1999-03-16,36,24 HOUR,88101
4594,1999-03-16,36,24 HOUR,88101
4595,1999-03-16,36,24 HOUR,88101
4596,1999-03-16,36,24 HOUR,88101
4597,1999-03-16,36,24 HOUR,88101
4598,1999-03-16,36,24 HOUR,88101
4599,1999-03-19,44,24 HOUR,88101
4600,1999-03-19,44,24 HOUR,88101
4601,1999-03-19,44,24 HOUR,88101
4602,1999-03-19,44,24 HOUR,88101
4603,1999-03-19,44,24 HOUR,88101
4604,1999-03-19,44,24 HOUR,88101
4605,1999-03-22,38,24 HOUR,88101
4606,1999-03-22,38,24 HOUR,88101
4607,1999-03-22,38,24 HOUR,88101
4608,1999-03-22,38,24 HOUR,88101
4609,1999-03-22,38,24 HOUR,88101
4610,1999-03-22,38,24 HOUR,88101
4611,1999-03-25,48,24 HOUR,88101
4612,1999-03-25,48,24 HOUR,88101
4613,1999-03-25,48,24 HOUR,88101
4614,1999-03-25,48,24 HOUR,88101
4615,1999-03-25,48,24 HOUR,88101
4616,1999-03-25,48,24 HOUR,88101
4617,1999-03-28,60,24 HOUR,88101
4618,1999-03-28,60,24 HOUR,88101
